Term,Adjusted P-value
GO:0001954,0.028797442365169
GO:0048145,0.0292558240756826
GO:0050921,0.0292558240756826
GO:0045095,0.0294172137467685
GO:0045580,0.0297144953482451
GO:0048863,0.0297144953482451
GO:0010718,0.031825713832627
GO:0045600,0.032685549557175
GO:0032233,0.0327184171893737
GO:0048738,0.0327184171893737
GO:0048514,0.0327184171893737
GO:1900024,0.0335698709823546
GO:0051893,0.0344226318871014
GO:0008406,0.0352765665115596
GO:0033550,0.0366983086664382
GO:0120146,0.0366983086664382
GO:0019841,0.0366983086664382
GO:0005021,0.0366983086664382
GO:0017017,0.0398051036833178
GO:0070008,0.0398051036833178
GO:0008330,0.0405948388593986
GO:0035256,0.0405948388593986
GO:0001758,0.0405948388593986
GO:1903136,0.0427836627259823
GO:0016918,0.0427836627259823
GO:0048699,0.0442168854461125
GO:0043069,0.0458956102150498
GO:0033130,0.046303887966316
GO:0045582,0.046845472842752
GO:0001523,0.046845472842752
GO:1901890,0.0473573725857416
GO:0045595,0.0473573725857416
GO:0097490,0.049422249171769
GO:0003164,0.049422249171769
GO:0043009,0.049422249171769
GO:0001938,0.049422249171769
GO:0060828,0.049422249171769
GO:0045598,0.049422249171769
GO:0048732,0.049422249171769
GO:0051492,0.049422249171769
GO:0060426,0.049422249171769
GO:0048793,0.049422249171769
GO:0003357,0.049422249171769
GO:0048846,0.049422249171769
GO:1902284,0.049422249171769
GO:0032410,0.049422249171769
GO:2000650,0.049422249171769
GO:0035137,0.049422249171769
GO:0048012,0.049422249171769
GO:0006776,0.049422249171769
GO:2000345,0.049422249171769
GO:0072189,0.049422249171769
GO:0045620,0.049422249171769
GO:0008585,0.049422249171769
GO:0021612,0.049422249171769
GO:0021610,0.049422249171769
GO:2000543,0.049422249171769
GO:1902806,0.049422249171769
GO:0036294,0.049422249171769
GO:0071456,0.049422249171769
GO:0070372,0.049422249171769
GO:0035116,0.049422249171769
GO:1905553,0.049422249171769
GO:0048841,0.049422249171769
GO:0071305,0.049422249171769
GO:0032909,0.049422249171769
GO:0002232,0.049422249171769
GO:0072080,0.049422249171769
GO:0072178,0.049422249171769
GO:0072012,0.049422249171769
GO:0032908,0.049422249171769
GO:0061469,0.049422249171769
GO:0035728,0.049422249171769
GO:0035729,0.049422249171769
GO:0140059,0.049422249171769
GO:0031290,0.049422249171769
GO:0006930,0.049422249171769
GO:0009950,0.049422249171769
GO:2000271,0.049422249171769
GO:0048711,0.0499470675586525
GO:0046545,0.0499470675586525
GO:0060272,0.0499470675586525
GO:0060976,0.0499470675586525
GO:0060977,0.0499470675586525
GO:0003129,0.0499470675586525
GO:0033689,0.0499470675586525
GO:0060841,0.0499470675586525
GO:0048714,0.0499470675586525
GO:1901990,0.0499470675586525
GO:0010594,0.0499470675586525
GO:0106015,0.0499470675586525
GO:0036500,0.0499470675586525
GO:0001936,0.0499470675586525
GO:0032489,0.0499470675586525
GO:0060644,0.0499470675586525
GO:0071380,0.0499470675586525
GO:0072074,0.0499470675586525
GO:0072073,0.0499470675586525
GO:0060836,0.0499470675586525
GO:0045475,0.0499470675586525
